STATISTIC,Statistic Label,Month,month_date,Meteorological Weather Station,UNIT,VALUE,latitude,longitude
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Kilkenny,Number,14.30,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Malin head,Number,14.80,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Mullingar,Number,14.30,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Roches Point,Number,14.10,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Rosslare,Number,14.40,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M06,1992-06-01,Shannon airport,Number,14.10,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Belmullet,Number,11.70,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Birr,Number,12.40,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Valentia Observatory,Number,12.60,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Casement,Number,11.60,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Claremorris,Number,13.10,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Clones,Number,11.70,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Cork airport,Number,13.90,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Dublin airport,Number,11.80,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Galway,Number,12.10,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Kilkenny,Number,13.20,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Malin head,Number,11.30,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Mullingar,Number,13.20,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Roches Point,Number,13.70,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Rosslare,Number,12.70,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M07,1992-07-01,Shannon airport,Number,13.60,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Belmullet,Number,11.70,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Birr,Number,9.70,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Valentia Observatory,Number,11.10,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Casement,Number,10.90,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Claremorris,Number,11.40,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Clones,Number,9.90,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Cork airport,Number,11.40,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Dublin airport,Number,10.90,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Galway,Number,10.80,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Kilkenny,Number,11.60,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Malin head,Number,10.80,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Mullingar,Number,11.20,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Rosslare,Number,12.40,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M08,1992-08-01,Shannon airport,Number,11.30,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Belmullet,Number,9.90,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Birr,Number,9.50,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Valentia Observatory,Number,9.60,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Casement,Number,7.60,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Claremorris,Number,8.30,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Clones,Number,10.00,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Cork airport,Number,9.30,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Dublin airport,Number,9.60,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Galway,Number,9.30,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Kilkenny,Number,9.60,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Malin head,Number,9.60,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Mullingar,Number,9.00,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Rosslare,Number,10.40,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M09,1992-09-01,Shannon airport,Number,9.40,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Belmullet,Number,9.10,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Birr,Number,7.90,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Valentia Observatory,Number,8.50,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Casement,Number,7.60,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Claremorris,Number,7.10,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Clones,Number,7.80,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Cork airport,Number,8.50,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Dublin airport,Number,8.00,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Galway,Number,8.80,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Kilkenny,Number,8.40,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Malin head,Number,8.00,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Mullingar,Number,9.20,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Rosslare,Number,9.10,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M10,1992-10-01,Shannon airport,Number,8.90,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Belmullet,Number,3.80,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Birr,Number,4.80,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Valentia Observatory,Number,6.30,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Casement,Number,5.80,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Claremorris,Number,5.20,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Clones,Number,6.10,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Cork airport,Number,5.80,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Dublin airport,Number,6.80,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Galway,Number,4.00,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Kilkenny,Number,6.10,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Malin head,Number,5.20,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Mullingar,Number,6.20,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Rosslare,Number,6.90,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M11,1992-11-01,Shannon airport,Number,6.00,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Belmullet,Number,4.10,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Birr,Number,5.10,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Valentia Observatory,Number,4.50,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Casement,Number,6.40,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Claremorris,Number,4.50,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Clones,Number,5.10,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Cork airport,Number,5.30,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Dublin airport,Number,6.00,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Galway,Number,3.70,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Kilkenny,Number,5.70,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Malin head,Number,4.80,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Mullingar,Number,6.00,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Rosslare,Number,5.70,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1992M12,1992-12-01,Shannon airport,Number,4.80,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Belmullet,Number,7.20,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Birr,Number,7.20,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Valentia Observatory,Number,7.50,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Casement,Number,6.70,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Claremorris,Number,7.00,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Clones,Number,6.90,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Cork airport,Number,6.90,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Dublin airport,Number,7.60,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Galway,Number,6.30,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Kilkenny,Number,7.70,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Malin head,Number,6.10,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Mullingar,Number,7.60,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Rosslare,Number,7.20,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M01,1993-01-01,Shannon airport,Number,7.60,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Belmullet,Number,3.90,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Birr,Number,5.20,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Valentia Observatory,Number,6.00,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Casement,Number,8.10,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Claremorris,Number,7.10,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Clones,Number,6.30,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Cork airport,Number,6.20,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Dublin airport,Number,6.90,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Galway,Number,4.00,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Kilkenny,Number,8.70,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Malin head,Number,6.90,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Mullingar,Number,6.40,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Rosslare,Number,9.10,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M02,1993-02-01,Shannon airport,Number,6.70,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Belmullet,Number,10.00,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Birr,Number,8.10,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Valentia Observatory,Number,9.50,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Casement,Number,7.80,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Claremorris,Number,7.20,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Clones,Number,7.20,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Cork airport,Number,9.00,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Dublin airport,Number,8.90,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Galway,Number,8.50,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Kilkenny,Number,8.50,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Malin head,Number,7.90,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Mullingar,Number,8.20,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Rosslare,Number,10.70,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M03,1993-03-01,Shannon airport,Number,9.20,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Belmullet,Number,11.60,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Birr,Number,12.00,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Valentia Observatory,Number,10.40,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Casement,Number,12.70,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Claremorris,Number,10.70,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Clones,Number,12.50,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Cork airport,Number,12.70,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Dublin airport,Number,12.50,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Galway,Number,10.70,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Kilkenny,Number,12.60,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Malin head,Number,11.10,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Mullingar,Number,12.60,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Rosslare,Number,11.70,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M04,1993-04-01,Shannon airport,Number,12.30,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Belmullet,Number,14.00,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Birr,Number,13.50,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Valentia Observatory,Number,14.10,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Casement,Number,13.90,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Claremorris,Number,12.50,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Clones,Number,13.70,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Cork airport,Number,13.70,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Dublin airport,Number,13.90,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Galway,Number,,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Kilkenny,Number,13.40,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Malin head,Number,13.40,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Mullingar,Number,13.80,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Rosslare,Number,13.30,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M05,1993-05-01,Shannon airport,Number,13.30,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Belmullet,Number,14.30,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Birr,Number,12.60,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Valentia Observatory,Number,15.00,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Casement,Number,13.00,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Claremorris,Number,14.60,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Clones,Number,12.10,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Cork airport,Number,12.20,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Dublin airport,Number,13.10,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Galway,Number,,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Kilkenny,Number,11.80,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Malin head,Number,11.70,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Mullingar,Number,12.40,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Rosslare,Number,14.90,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M06,1993-06-01,Shannon airport,Number,11.50,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Belmullet,Number,9.70,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Birr,Number,8.60,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Valentia Observatory,Number,12.00,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Casement,Number,8.70,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Claremorris,Number,9.00,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Clones,Number,11.10,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Cork airport,Number,13.80,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Dublin airport,Number,9.60,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Galway,Number,12.40,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Kilkenny,Number,10.60,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Malin head,Number,12.40,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Mullingar,Number,9.00,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Rosslare,Number,13.80,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M07,1993-07-01,Shannon airport,Number,10.80,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Belmullet,Number,13.30,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Birr,Number,10.80,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Valentia Observatory,Number,12.40,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Casement,Number,12.30,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Claremorris,Number,11.60,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Clones,Number,13.50,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Cork airport,Number,11.40,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Dublin airport,Number,13.40,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Galway,Number,13.40,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Kilkenny,Number,10.60,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Malin head,Number,13.10,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Mullingar,Number,12.70,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Rosslare,Number,13.60,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M08,1993-08-01,Shannon airport,Number,12.80,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Belmullet,Number,10.60,54.226,-9.992
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Birr,Number,8.30,53.095,-7.902
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Valentia Observatory,Number,10.60,51.936,-10.244
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Casement,Number,10.30,53.307,-6.447
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Claremorris,Number,8.30,53.719,-9.006
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Clones,Number,8.50,54.195,-7.234
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Cork airport,Number,11.70,51.841,-8.491
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Dublin airport,Number,10.60,53.421,-6.270
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Galway,Number,9.80,53.270,-9.056
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Kilkenny,Number,9.20,52.651,-7.256
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Malin head,Number,10.50,55.385,-7.378
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Mullingar,Number,9.00,53.525,-7.340
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Roches Point,Number,,51.785,-8.252
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Rosslare,Number,12.40,52.261,-6.331
MTM03C2,Most Sunshine Hours in a Day,1993M09,1993-09-01,Shannon airport,Number,10.00,52.684,-8.925
MTM03C2,Most Sunshine Hours in a Day,1993M10,1993-10-01,Belmullet,Number,9.30,54.226,-9.992
